plant_age_months,number_of_plants,fertilizer_type,fertilizer_frequency,pesticide_type,pesticide_frequency,pruning_interval_months,shade_tree_present,soil_ph,avg_temp_c,avg_rainfall_mm,avg_humidity_pct,previous_yield_per_tree,previous_fine_pct,previous_premium_pct,previous_commercial_pct,trees_productive_pct,yield_trend,yield_kg,fine_grade_pct,premium_grade_pct,commercial_grade_pct
17,229,synthetic,sometimes,organic,sometimes,6,True,5.562433832043825,25.83455226622806,152.482661653115,81.05163482521655,1.411075185887163,27.884618175211532,41.96527520234429,30.150106622444184,61.422224427790184,0,120.23974269365803,20.783361022639493,63.48170365856034,15.734935318800161
65,573,organic,often,none,often,36,True,5.196695636883661,22.23457342881661,187.25041144751708,71.61445052928767,4.887184949747923,33.50170119066517,60.894130706644745,5.604168102690082,79.42350605570857,0,879.7561054803474,23.98075796312704,65.19257060360913,10.826671433263826
178,351,organic,rarely,synthetic,often,12,True,5.6610746957261595,24.42856067893265,192.05978501700554,83.13853383854531,2.973938633403439,15.236969858067422,42.780356835003964,41.98267330692861,68.11016880323665,1,501.38703046357375,24.556190932271246,64.97812486424053,10.465684203488223
139,361,organic,often,synthetic,rarely,6,True,5.87610921668887,30.264771052425672,108.22052099455847,63.05307186874964,2.576239681882325,21.874020581630365,44.17231548885867,33.95366392951097,78.60371578809261,-1,463.2195573296535,22.486045208945125,59.80453365337083,17.70942113768404
56,573,synthetic,rarely,organic,rarely,24,False,5.535526212628369,22.89679809380924,125.43494549802932,86.21166980442077,0.9452849006351761,21.600404115521272,40.56513810478846,37.83445777969027,74.87081606201424,0,918.1290232311014,22.25051133405723,59.398896871993166,18.35059179394961
16,484,synthetic,sometimes,organic,sometimes,24,True,4.8449924658663805,22.82699068037422,203.69268164310802,78.17891095742351,3.4518593338924286,29.283122225236788,65.12366934013988,5.593208434623335,67.9150467642395,0,273.9057483567065,21.76799471032851,58.25778467876131,19.97422061091018
51,561,none,sometimes,organic,never,12,True,6.3834923964449795,22.32405814532324,143.87209833427704,87.28160918038999,0.6349325743400288,10.218625435767054,49.768700581840356,40.01267398239259,61.58883881754925,-1,526.2150378646,19.93939772522016,55.334564077004636,24.726038197775203
8,393,organic,sometimes,organic,sometimes,18,False,5.079423758721679,24.164944418458404,120.3771227023006,79.51596966689372,2.673493240419675,25.28278624606051,53.741223671047706,20.975990082891784,71.19948566090147,1,0.0,21.371725200668187,62.92262236996234,15.70565242936948
18,401,none,sometimes,organic,rarely,6,True,5.234910392722123,29.59976803520317,95.80619881175976,81.53858130599608,0.8863614228448127,20.79997481105471,56.43393386083129,22.766091328114,94.3922177581018,0,150.81873512393062,20.405136091057276,53.48897965076121,26.10588425818152
87,505,synthetic,often,synthetic,rarely,12,True,5.278469849778029,22.947227874311086,155.80417817194723,83.62295055894998,2.962757217178555,11.664588808321307,48.422024588822076,39.91338660285661,67.82395379517338,1,1336.9997960796707,21.234581940690997,60.78014320307386,17.985274856235137
95,454,organic,sometimes,none,rarely,36,True,5.523285022352723,29.91230191523702,163.86956206909548,86.30510868463719,4.740261411130791,17.68726357471323,65.97458217256266,16.33815425272411,82.37736107867323,1,658.9452630906618,23.12702878419869,62.430909698472284,14.44206151732903
128,125,organic,sometimes,none,often,12,True,5.859806349314742,28.01524962523437,174.56007039906828,58.629001389397395,4.273460048056609,23.89967162393313,69.86529846346752,6.2350299125993445,63.73539843349139,1,199.67118830583172,23.023729648383227,64.66426485093079,12.312005500685984
107,1372,organic,never,none,sometimes,18,False,5.852550344745846,24.992742624060945,219.23231947370653,89.67106067200925,2.1197561178806548,13.727751398799809,60.598148580276266,25.674100020923923,88.62511994812388,0,1439.2753539841974,20.08826143287639,65.42978640469467,14.48195216242894
59,137,organic,often,synthetic,often,18,False,5.474939317557052,23.567142362368365,182.3649589660752,83.54891210764163,0.9073362363314434,12.039058466409463,58.42823845596459,29.532703077625953,74.77736367360004,-1,234.74633025705717,20.864687977059294,61.74989584725563,17.38541617568508
52,110,synthetic,rarely,synthetic,often,12,True,5.861297741732303,28.183645790310774,158.04969443993966,62.225729302086165,1.8382279815889162,34.862918884829554,54.72514865600265,10.411932459167794,74.77815867447508,-1,206.69062204850684,19.369544940722207,63.20913524247743,17.421319816800363
109,1426,organic,sometimes,organic,sometimes,12,True,6.05463705036208,25.91312295768622,166.45305733122797,79.36760173521961,2.576546251120352,25.383467143994565,53.59937354482558,21.017159311179853,74.6865382883903,0,3148.9572535678567,22.681912899449475,68.57820333225104,8.739883768299492
81,361,organic,sometimes,organic,sometimes,36,True,6.230315832959298,24.436996663277228,217.98274043190034,67.63466642218546,3.898048351531207,33.21237984513492,65.75767957549446,1.0299405793706171,86.20898642547597,0,579.6341943250939,22.91774449935968,61.50949935774317,15.572756142897148
33,473,organic,sometimes,synthetic,sometimes,12,True,6.130379400495751,24.759254950849353,144.09970364466025,77.72313536543705,1.774106899745379,14.737006559058543,67.3707960832185,17.892197357722964,94.72164932242765,0,908.2264241580991,24.543155613751956,68.38944447155308,7.06739991469496
31,717,organic,sometimes,organic,sometimes,24,True,6.720165815503799,20.068246539628124,247.07496300673432,81.65107796668289,1.877069894948028,29.7087389821774,49.502284325562705,20.788976692259887,74.6553145156131,-1,665.1996018221181,24.455462404735623,64.04153977670964,11.502997818554732
70,419,synthetic,never,none,often,24,True,6.590411343792856,22.749199206057966,140.80642053572728,87.2273247700877,4.449378936135279,25.9014913238272,69.81850101724636,4.280007658926436,71.71537463114261,0,508.1676256203469,20.55716537605442,56.55777641509954,22.885058208846033
112,331,synthetic,sometimes,organic,often,12,True,5.777022582329171,19.521071754273223,177.49252049300887,64.51966403833711,2.8525116230844967,30.46034812618679,56.79698544730704,12.742666426506176,74.30603571099262,0,861.2469059539227,22.23900048874393,60.86029532500881,16.90070418624726
56,199,organic,rarely,organic,sometimes,12,True,6.353370271701317,24.834860386000972,141.41354707047572,69.19845768053366,1.279642249098771,19.01073273780206,59.475436579556224,21.513830682641718,83.51518472519058,0,401.72973974105776,25.036470417466333,66.9826983760473,7.980831206486371
65,794,organic,often,synthetic,sometimes,18,True,4.479033196822254,22.533817401021505,198.26076109793954,79.75066032128007,4.344784989378135,13.028642848351929,62.84103716051886,24.13031999112922,66.99841168968472,-1,1082.462457448234,24.505495674993057,66.44299732019051,9.051507004816429
71,805,organic,sometimes,none,rarely,12,True,6.293731203796271,26.856916628385726,203.73650118169982,83.61156351299576,4.642065044104827,29.100128645986878,65.66311258369166,5.236758770321472,80.07990777156081,0,1933.2381404067469,25.66169677077852,63.48836618613301,10.849937043088474
32,630,synthetic,rarely,organic,often,18,True,6.1520136700899855,20.16374479965555,131.05578391618536,66.50834278861866,1.4105659685141299,14.64317158841629,58.39991745310712,26.956910958476584,91.70470883585975,0,1072.3119152282077,23.07293360431111,59.23054700932718,17.6965193863617
94,1440,synthetic,sometimes,none,rarely,18,True,5.049309616495784,26.703892020155337,151.91222151121835,89.29565193168197,2.292844030460003,28.664441186189528,52.7595591750964,18.57599963871408,84.99074750373765,1,3128.716373488035,20.200791667347488,58.296497128272854,21.502711204379658
141,345,organic,rarely,synthetic,sometimes,12,True,7.174495250360691,23.155220819772573,201.74854416928193,83.32969970107949,1.9471212606926587,15.102922481165667,47.318516608471796,37.57856091036254,79.80646384442494,0,478.670950215292,23.89358659331754,64.90181515457941,11.204598252103054
91,137,none,never,synthetic,sometimes,36,True,5.532662314600266,25.45686340158868,131.9342005281167,79.35295937731324,0.7264593967537708,34.41868814579078,47.26036804989037,18.32094380431885,76.18940690428428,0,87.44004466533059,21.555752486212356,56.65590993114371,21.788337582643933
86,126,organic,often,synthetic,rarely,6,True,4.1376894059063485,21.312685637026963,137.9704707604301,74.7647380407434,4.698548283071273,17.65332208323741,59.575482138796055,22.771195777966533,72.56450206329691,0,236.39222010190883,22.40205188825155,69.15406672888093,8.443881382867517
190,252,organic,never,synthetic,sometimes,18,True,5.263188793953164,27.948320915989864,154.70729224619905,77.1712433795294,1.3965531503669326,31.943083053323424,48.80966220892775,19.247254737748833,67.20794880636694,-1,163.40622572713016,23.85933404476761,62.13790532248982,14.002760632742572
23,554,synthetic,never,organic,never,18,False,5.1005963199627455,23.52742499369827,232.99637287219565,88.81962892800567,3.90089980530104,27.745746151365342,60.63527346629223,11.618980382342428,85.369387440123,1,251.65454158321856,19.669134921474875,55.271743238368,25.05912184015712
187,255,organic,sometimes,synthetic,never,24,True,5.34850343854523,22.81555098128359,224.6933714463242,73.16298258854489,4.254269893660441,17.495230266014552,57.5808715050667,24.923898228918752,93.48877058655717,0,411.7188596394953,21.68184130485429,56.15886469517884,22.15929399996687
140,1453,synthetic,often,synthetic,often,18,False,5.92734362587011,21.64388457436019,200.1261946613114,59.43980641627106,1.5226442666099398,29.018655125760056,60.269886286255876,10.711458587984062,94.68085097839217,0,3284.8081862874265,20.200552449998803,53.516118473617816,26.283329076383374
78,162,synthetic,rarely,organic,often,12,True,5.914153240597525,21.374455943668643,229.99271724882885,78.0098893477394,4.797851429769698,17.691859418073378,61.653893425616175,20.654247156310447,75.20760755055463,1,346.7522110177043,22.770386641931132,60.57981056627556,16.6498027917933
93,384,synthetic,sometimes,synthetic,rarely,12,True,6.277621779569277,23.25246990928211,123.26282808940371,80.7363869564847,2.934729114222603,19.83230984105942,47.36240069184638,32.805289467094205,71.97272305486158,-1,543.6601475245794,23.446477641446908,64.09540357604295,12.458118782510141
22,685,synthetic,sometimes,synthetic,sometimes,36,False,5.561644903368045,16.72102400453362,102.52920082556513,72.78723726886355,4.312796531289667,27.32083880769757,57.92602655161269,14.753134640689737,75.16553940526964,0,177.05446123787223,18.586709791843983,57.9855944296523,23.42769577850371
31,207,organic,often,none,never,12,True,5.7868603415802085,19.415510608643118,239.6358019361923,62.86611954490269,4.593128193695962,30.7467071080036,41.61734386944433,27.63594902255206,93.84239601331518,0,316.9702857571715,24.713856932129723,69.09167016784328,6.194472900027009
57,692,none,sometimes,none,rarely,6,True,4.739910344832545,27.078270529217626,158.35315888421866,70.69562781789914,2.635568286653802,22.95454675540858,68.03743776410083,9.008015480490585,63.17377369073645,0,668.2327184310107,20.836412251990993,60.58917393890013,18.574413809108876
93,330,organic,never,organic,rarely,12,True,5.734630082430392,28.013160393944,120.31640653476616,80.26546669568843,2.372576580384613,25.06943392411285,49.3313766379716,25.599189437915555,71.76690931171095,1,338.1138430870981,25.034198362381822,68.61963238216535,6.346169255452821
45,299,synthetic,often,synthetic,rarely,18,True,5.8466175726531375,27.776693404752937,168.0212020290138,77.41006685180112,3.440939625780127,18.498263886606203,44.42966577438105,37.072070339012754,86.41548731716432,0,643.2033890933311,20.6734481139546,59.314017083738534,20.01253480230686
46,221,organic,often,synthetic,sometimes,12,False,4.5649049059165465,21.43455518634067,150.34789629209118,63.03221306813245,1.958180437050777,22.767096251095595,52.02706157682888,25.205842172075528,87.59011705940877,1,387.9683832052938,25.375339614450148,61.91927092098773,12.705389464562117
129,146,synthetic,sometimes,synthetic,never,24,False,5.60114772603674,24.149852748126197,190.26998062267123,69.3495120004171,1.791261877065828,14.931200077561071,56.26746956865748,28.801330353781445,82.94140730221083,0,242.29724285521203,18.665209598372115,49.982758168364704,31.35203223326318
41,117,organic,rarely,synthetic,sometimes,12,True,4.7259045960780055,27.015583357727365,207.40603993646116,74.45718984589774,3.50458945152308,29.469200407139297,45.397115004228986,25.133684588631716,60.05468150157799,-1,98.76474318517148,21.152863389171603,67.18382661695641,11.66330999387199
112,225,organic,never,organic,sometimes,12,True,6.450832604676115,27.754677927007386,207.4233218162821,76.72049339477208,2.1790570426343567,14.787054501415081,42.06474849608613,43.14819700249878,92.89223422957292,-1,359.4843885935077,23.658151462537447,66.70554799893449,9.636300538528062
8,745,organic,rarely,none,sometimes,18,True,6.2371591626605545,23.640379526196735,212.47932995826577,75.69807520635095,0.9344742891622515,28.106526873366573,47.36013564882433,24.53333747780909,78.35736559308457,0,0.0,21.182343596483378,64.42111041528027,14.396545988236355
23,322,synthetic,sometimes,none,sometimes,12,True,5.789821259194707,23.094506919389882,237.78234294119983,89.87135515486344,4.405896991241683,21.68549840340357,61.61328997232782,16.70121162426861,64.45187868134511,1,227.82410085856247,21.837457189748097,63.53509975257579,14.627443057676118
39,155,organic,sometimes,synthetic,often,6,True,5.330307617057295,25.22120565978258,125.55294350762783,67.3594965007403,0.8050996293023188,27.499645664955825,55.33824168753519,17.16211264750899,74.94937189494411,-1,220.36976499623705,24.80146107178831,63.20849705980813,11.990041868403559
16,756,synthetic,sometimes,synthetic,sometimes,18,True,6.368303051038389,26.20193926522497,188.84011442305248,78.83630497360724,1.923810892262483,28.64433577110881,68.39983873810988,2.955825490781308,72.86138276273022,1,431.9117653123427,23.63510828201994,58.92576123029135,17.439130487688708
238,558,organic,often,none,rarely,18,True,5.465383558600282,23.847668503224828,114.6848568814696,95.0,0.8849375381452937,20.297240030487004,53.13621512394259,26.566544845570405,85.81585730660373,-1,628.242271316392,24.01072705785867,60.41777598084427,15.571496961297058
103,69,none,sometimes,organic,rarely,12,False,5.775270154705044,17.860831362586218,158.81757624376627,55.19433750023578,4.993799655951446,17.184719402674006,48.47866160284442,34.336618994481576,72.99828499256424,-1,63.13456223523414,21.70757479363293,54.05968791627433,24.232737290092743
10,331,organic,sometimes,organic,sometimes,24,True,4.963611975815869,21.553389442346884,249.10495445813274,63.33445871923207,1.344061855942293,13.35239046210761,61.865152315486284,24.78245722240611,84.00135992148554,0,0.0,21.778710811581043,62.59439259099805,15.626896597420902
107,117,organic,sometimes,none,rarely,18,True,6.3908402382774625,20.646608403301347,146.05415253400295,69.45829355037777,1.4261676470581515,21.98205570121602,47.5063204418428,30.511623856941185,75.16153400037226,0,200.93234337500488,23.94603520636342,64.70223985040575,11.351724943230835
201,378,organic,rarely,none,rarely,12,True,6.413778299423425,19.357768963631084,169.97326641417476,80.8921111062015,2.6089806419045694,23.192356241382363,40.99510095731039,35.81254280130725,70.50416537294063,0,359.93606011290336,23.135705572138214,62.28185055068517,14.582443877176608
93,538,synthetic,sometimes,organic,never,12,True,5.355648010985622,22.158681615172434,207.75047014709838,85.84008596108855,1.4060263047493453,14.139093082101997,44.346872605462906,41.5140343124351,71.20174897178269,0,1070.8758030927324,22.737748757221123,64.03138778999735,13.23086345278152
76,313,none,sometimes,organic,never,12,False,5.373968298077159,23.877239423418963,153.98992988264845,79.40530258755172,1.9884844252862122,12.959709896827814,40.31737095712467,46.72291914604751,77.64039915342457,0,386.63036514473174,18.273649133557544,53.158958557181165,28.567392309261294
133,1196,synthetic,rarely,organic,sometimes,36,True,6.079366328060618,23.73530737824514,175.0212822868586,77.81763639383513,2.633261006462681,19.322178983400107,51.73141041151034,28.946410605089554,77.6708393045392,0,1349.8412566324912,20.152869866020968,59.853947076018855,19.99318305796018
235,298,none,never,organic,rarely,12,True,5.387728719864903,23.89640249766516,195.7433177891515,82.7945354187776,3.7468888774912177,28.406623602712283,68.20718665298621,3.386189744301504,74.58838194858691,1,156.72231811813293,20.917850023690516,53.72037330612736,25.361776670182124
115,710,none,sometimes,synthetic,never,12,True,5.5919269354356675,21.627448055450152,213.33209139278932,69.73401801860415,2.9194305832007172,23.861220860152933,48.46867774422276,27.6701013956243,70.96993796143025,0,818.4704112930136,21.660559089047204,52.99419941065339,25.3452415002994
7,828,none,rarely,organic,sometimes,12,False,5.846875324703057,23.27639753487058,197.68748913473922,70.15206977151193,2.19676678755393,20.81727137711113,44.36655326578124,34.81617535710763,81.91882951736856,0,3.6683802470169367,16.214855797444127,52.97339738133346,30.811746821222407
165,676,synthetic,never,synthetic,sometimes,36,False,5.503099227776889,26.047787099334325,66.48390344360084,64.65838185084452,2.474083849615411,11.24461457102699,45.20914106018342,43.546244368789594,65.36410822999767,0,343.3693630512797,15.14648790723616,48.285890813468214,36.56762127929562
141,512,organic,often,organic,rarely,12,True,5.193432183851621,23.639106008718226,173.01256178205065,69.73304394336746,2.7595244038600115,18.51647590228984,45.121057724510656,36.3624663731995,64.10785724043079,1,924.3463905802859,25.123133283046148,61.75084707480871,13.126019642145145
9,708,organic,sometimes,synthetic,sometimes,6,True,7.751612680435297,23.505260974139023,220.95961534900113,79.6037966084778,1.2345639206083812,15.62538058178439,66.16938409314169,18.20523532507393,89.09056239805018,1,84.80664844241296,25.08245470230496,67.23226581024446,7.685279487450586
35,79,organic,never,organic,never,6,False,6.818908761484638,22.86256905132225,192.44446328875614,78.4970068259576,0.9668560281287351,23.141812546553307,49.65158082303496,27.206606630411727,79.19688174891458,0,57.57790522170846,23.50494816698549,61.181665188456726,15.313386644557788
73,97,synthetic,sometimes,organic,sometimes,18,False,6.192769308366811,25.739588529613744,162.87601259814085,61.62204096852201,1.4349438523562688,14.677449381028492,55.16337844856492,30.159172170406585,69.80324918698851,0,212.71149622691087,18.624003502521198,56.22412902953704,25.15186746794177
75,622,organic,sometimes,synthetic,often,12,False,6.121164629666135,22.866117934426704,151.7964523114565,77.93001352157981,0.9656222161490247,17.32495718416431,43.77290785378915,38.902134962046546,85.91147657778495,1,1738.1025209213417,25.013826320877573,63.81462752892149,11.171546150200939
29,50,synthetic,sometimes,synthetic,never,18,False,5.947273344005254,22.67628468467765,154.4857452403095,78.69833479299544,4.97340011267146,17.45116431863658,49.29403139003899,33.254804291324426,79.85736364121183,1,80.81883414435978,21.89285503498277,56.009038993818926,22.0981059711983
50,100,organic,sometimes,none,sometimes,12,True,4.952364618075078,24.402334302092303,201.82687103540204,74.96534064343955,3.2476891332255065,29.330518240329507,40.561120515753665,30.108361243916825,82.20267480668089,0,202.36055228702702,24.650481380356638,64.25533845971964,11.094180159923724
64,759,synthetic,sometimes,none,never,12,True,5.765519307884785,24.098168959831234,117.84729512735063,63.81439043411283,2.685819242817685,21.592912739770043,61.43215563187542,16.97493162835454,81.89463762399797,1,1537.684025019072,21.228915636490584,61.67865759624307,17.092426767266346
37,56,synthetic,rarely,synthetic,rarely,6,True,5.161583931454861,23.13322186785711,136.8201471776121,63.78860031794277,1.0906985800606952,30.99353904745311,67.73974659739083,1.2667143551560542,79.21364668445088,0,94.3510261648475,22.649950575393948,61.332786175322134,16.01726324928392
70,726,organic,sometimes,organic,rarely,24,True,6.433215415528101,19.6126308046236,150.99093078287692,69.75827007780191,1.5656393157812467,25.958038881016968,69.9600355534722,4.0819255655108435,78.32569483902134,0,1594.470443911967,23.72685672368318,64.14481540539754,12.128327870919279
234,385,none,sometimes,none,never,12,True,6.331365559623079,23.34566776859412,223.53362111706923,58.6161281442285,4.541639536654119,18.994663778153914,50.97266876729285,30.032667454553227,63.07940642717707,0,230.4863365608282,20.11713934728638,52.756612957544824,27.126247695168793
102,141,organic,rarely,none,never,36,True,6.737165459457012,24.334003724078837,141.19881526901904,60.60445748366932,2.9884402650482977,31.261529416901297,58.62214119044073,10.116329392657974,60.77345884046814,0,110.10450198232202,21.61328018606742,61.73061934195139,16.656100471981198
110,182,organic,sometimes,none,rarely,36,False,5.570988706818749,29.97697540586945,218.77798019802253,60.40631082614546,4.292540047199223,10.85255899462745,56.063868138937906,33.083572866434636,82.75923945142391,-1,171.8862528433994,22.105249131625094,59.66420117168969,18.23054969668521
7,634,synthetic,often,synthetic,sometimes,6,True,6.942277260799198,16.259036937529643,204.69556340405956,73.5594714051681,4.500635402990989,13.14246388409426,55.98678401518736,30.870752100718384,93.58456443294249,0,0.0,20.33540513360723,60.02369657697582,19.640898289416953
114,907,synthetic,sometimes,synthetic,rarely,24,False,4.88641513812563,23.826631542788203,199.01144444964487,81.28564241455508,3.0520525166238124,27.428966477366473,63.21012058331975,9.360912939313778,70.20528479549435,0,1605.5711260063429,20.878466675497886,55.03145561201584,24.09007771248627
122,296,organic,rarely,synthetic,rarely,18,True,5.598787552631152,25.23544315209593,164.97852531148504,76.4760273869699,2.1655842071818414,29.4790500306058,54.779661682863484,15.741288286530711,68.30188135837038,0,334.68387799636173,23.401466276455704,59.07187373632654,17.526659987217755
14,374,organic,sometimes,organic,rarely,18,False,4.919378473958279,20.872733651460543,170.5565848668937,51.92982127721687,1.9089256719000955,16.261301625927132,51.259092763956346,32.47960561011652,87.22402426800824,0,158.82392819889168,22.559181982173236,60.66317521904594,16.777642798780818
206,282,synthetic,sometimes,none,rarely,18,True,4.361077502125888,21.96966783166726,157.6452776691112,69.83867028119256,3.802951265140441,14.518333233720684,42.30316401879384,43.17850274748548,93.92735297931367,0,389.0030182733753,18.078159763142637,56.5846114684297,25.337228768427664
95,105,organic,sometimes,none,rarely,24,False,5.687502047909273,25.55610298293566,214.83497843577453,65.70114255671436,3.44342526245832,19.806627706771224,46.86019912436025,33.33317316886853,81.6451160675604,0,147.68160052984084,20.544108565588996,63.326316503502106,16.129574930908895
40,499,synthetic,sometimes,synthetic,rarely,12,True,5.729139396965999,26.52410205758813,148.3030602788743,73.83594384488954,4.47941894509418,28.83520387141236,42.7494693828246,28.41532674576304,65.256606293826,-1,648.6123657245927,23.18704474177312,63.40930888534821,13.403646372878669
215,333,none,often,none,often,24,False,6.003811660944184,25.73072223478805,183.12568110891104,79.55682532396746,1.1281259883341552,32.914142571001015,63.1368557480247,3.949001680974291,79.97821691530034,0,242.4398189607983,17.963710985194453,45.26665171945768,36.76963729534787
87,153,none,sometimes,synthetic,rarely,12,True,6.3334114898204295,29.05691654692994,216.37883014874913,76.54848467045369,3.2948393748208176,24.673254879192307,61.45298401319626,13.873761107611429,70.78439169074035,0,156.26227896226888,19.080422649154524,57.27709686476991,23.642480486075563
84,158,none,often,synthetic,often,24,True,5.592297710415308,26.09640412690338,235.6737823293028,77.24439453205952,1.992306146061329,13.6729588326954,51.767382901519376,34.559658265785224,75.9799523809173,0,203.731782863482,20.985998341171463,53.90997049894864,25.104031159879895
200,1250,synthetic,rarely,none,sometimes,12,True,5.394090108784597,22.87310678670163,179.00066862615435,83.12476160684636,4.385806456607206,30.50902180029037,44.59706743905832,24.89391076065131,75.50504428150717,1,1377.9927061956498,21.441599226575182,58.12079682502706,20.437603948397765
169,681,organic,never,synthetic,rarely,12,True,5.771312038212496,21.539636571356695,75.62549466168319,77.87588199007581,2.929630133019002,11.450888943536622,56.05405701885609,32.49505403760728,79.24881004599216,1,702.5514725516895,23.051314319529475,62.515032686751994,14.433652993718539
173,105,synthetic,rarely,organic,rarely,18,True,6.578434244743284,21.409739723573278,180.82180986161327,77.29888709818682,2.5013876722282036,27.945698046334545,66.55640209166066,5.4978998620048,91.81172396569477,0,168.4626812765688,21.820116882034753,55.34255978146698,22.837323336498265
75,542,organic,never,synthetic,sometimes,18,True,6.073080509300683,22.113846074304462,143.17178112872952,71.45492689320876,0.7288854164659704,31.261055524497852,54.14997989070805,14.588964584794098,77.62875262466855,-1,784.19472034115,24.550129695520997,66.08904991059202,9.360820393886982
88,527,synthetic,never,none,never,18,True,6.1153447369555085,25.93969504736776,177.92837269128276,62.19609833403736,3.747617426357197,14.231241232756394,44.39117879201525,41.37757997522836,73.15129145965406,1,731.8817194584797,20.76744517954065,61.58329886239075,17.649255958068593
117,730,synthetic,rarely,synthetic,sometimes,36,False,6.507454620366544,24.413685184073636,208.2954374947431,83.94219820044013,1.1953742513370536,14.490817124317925,45.408617285828385,40.10056558985369,67.32089929872976,0,723.0332487326739,18.992686017290147,58.10989677936407,22.89741720334579
129,891,none,sometimes,organic,sometimes,24,False,4.847944516214069,18.98287545875563,187.79968588814648,69.37257687202394,3.8175180173933536,12.493742851061569,40.6040266287253,46.90223052021313,93.31019741113343,-1,821.5398468737411,16.804232091068496,46.92564053360243,36.27012737532907
74,475,synthetic,never,synthetic,never,12,True,5.457293052024303,17.700850872131255,120.37326974373853,74.85940376663615,2.1462413792011326,31.514937953678444,65.69832936399253,2.7867326823290313,77.17159453731438,0,675.0749845379726,24.12614072921431,66.75180118563306,9.12205808515263
61,339,organic,rarely,organic,rarely,18,False,6.028028912393015,27.72356838831801,162.46372910691187,58.39910958712858,1.141493058255756,24.160765044336692,40.69002164675894,35.14921330890436,66.63127927965222,0,387.2022622129868,20.368564807192996,62.02043028476859,17.611004908038417
83,310,organic,often,synthetic,sometimes,12,False,5.947038992403324,26.842133427104887,175.18980171973703,80.71857616748024,4.886941520517464,28.09326114537968,59.58364928676811,12.323089567852207,89.04416412969084,-1,729.6119669817582,22.413086465895738,62.03244335338333,15.55447018072094
123,102,organic,often,organic,sometimes,12,True,6.610185943664548,22.625081506332464,171.66702523009874,64.95623947380398,3.836103881435699,28.78930111591417,51.68760142331363,19.5230974607722,76.32534327143057,1,154.89717907351965,24.68962559959463,67.39723895030434,7.913135450101024
45,714,organic,rarely,organic,never,36,True,6.475978970363507,24.392154600568986,231.86315386598056,93.21034173268838,1.4085368060734464,25.509714124739958,60.040078737342235,14.450207137917808,90.84792827685196,0,559.9353445674814,22.38016003860011,66.3218619514199,11.297978009979985
84,371,organic,sometimes,synthetic,sometimes,24,False,5.438624404027436,22.516887831041593,162.43850700089524,82.91611385339618,4.115471532796937,13.38325205959275,48.8451160985151,37.77163184189215,60.38745873187238,1,582.4991366169739,21.008718398784794,62.07458039428052,16.91670120693469
118,1475,organic,often,none,sometimes,18,False,6.810960123626912,24.373261280746895,159.27656944197452,69.91796575839446,2.274514206469662,15.126266954383976,46.91150694273543,37.96222610288059,86.65880509746363,-1,2169.5731220883454,21.36861273341031,59.53609511731469,19.095292149274997
14,641,organic,rarely,synthetic,often,12,True,5.012020388036446,16.614653343731273,173.7837029553422,83.7404262039699,3.627162761813781,32.81670616031988,49.072205756352815,18.111088083327303,72.5544978243493,0,221.57900782468843,25.986834889930716,68.81075494018444,5.202410169884843
74,835,synthetic,sometimes,organic,sometimes,12,True,5.81300873900426,28.230759614855963,170.98711953675382,75.14395596835189,1.270209970679874,16.487756864923902,57.60958159160497,25.90266154347112,93.23564746426428,1,3152.5733137439706,19.64221823872058,59.39014177683128,20.967639984448148
70,147,organic,sometimes,organic,rarely,12,True,6.546523495368437,22.468567957459026,208.5701321509231,80.68413145108022,2.141990717365448,30.645860385951114,68.48959544497006,0.864544169078826,69.7102982478714,0,240.0824469879151,25.037617248380204,67.04775863705316,7.914624114566635
17,398,organic,never,synthetic,sometimes,12,True,4.344596221755441,19.490945834903076,77.81306667660792,70.62740235590968,4.46081025483914,32.11460201029227,59.73714796829832,8.148250021409403,71.34161981184347,-1,79.99507289730423,24.35210277244547,63.927090259268155,11.720806968286368
142,294,synthetic,sometimes,synthetic,often,18,False,6.101165517433094,30.07815274406337,160.9260283845734,76.52901850325603,3.0491920452494163,22.15173493024776,65.64060629674303,12.207658773009214,66.55021404938856,0,357.8272966425732,18.51874708131665,51.04875134536399,30.432501573319364
143,348,organic,sometimes,synthetic,never,12,False,5.47693529510236,31.047338737199123,195.67694870133377,72.51539605958853,4.717603748045088,14.082954626026064,61.189481216600214,24.72756415737372,87.09168514385405,1,596.9392950899041,21.712815883058642,58.81239553823814,19.47478857870322
53,257,synthetic,often,synthetic,rarely,18,True,6.552494834093524,25.75412706560989,190.29460331520383,70.03248334096989,2.880238977855328,28.640550812397805,52.479868217075676,18.87958097052652,89.35991053018179,0,821.961273224149,20.78369221031847,58.80214937963667,20.41415841004487
25,971,synthetic,rarely,organic,rarely,18,True,5.763280357369893,22.348239349336705,131.77906840052012,56.68781452675877,2.5436003477666427,29.15176176830008,68.82780565870975,2.020432572990174,69.17995530593873,1,1193.4888553229355,21.084480746078764,59.67837432782321,19.237144926098026
64,621,none,rarely,organic,rarely,12,True,5.649757988001503,21.74892902665673,137.5087606774773,69.59025087215329,2.1567255094399274,12.040822547525789,67.51341321016612,20.445764242308087,80.96508283936654,0,823.0475075238727,20.445159765663448,59.087678002681486,20.467162231655067
